Año;Mes.de.choque;Rango.horario;Cantidad.de.lesionados;addresses;Coordenada.X;Coordenada.Y;lon;lat;direccion
2016;Julio;12:00 a 17:59;1;PROVINCIAS UNIDAS Y RIVAROLA MANO HACIA EL SUR,Rosario,Santa Fe,Argentina;5433475,02;6352791,35;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LIMA Y RIOJA,Rosario,Santa Fe,Argentina;5436081,9;6355721,63;-60,6835082;-32,9394998;Lima & Rioja, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;FELIPE MORE Y JUNIN,Rosario,Santa Fe,Argentina;5435095,77;6357093,09;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ITALIA Y MENDOZA,Rosario,Santa Fe,Argentina;5439299,26;6354599,34;-60,6491416;-32,9497919;Italia & Mendoza, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CORRIENTES Y RIOJA,Rosario,Santa Fe,Argentina;5439907,41;6354932,11;-60,6426235;-32,9467996;Rioja & Corrientes, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;27 DE FEBRERO Y ALEM,Rosario,Santa Fe,Argentina;5440764,24;6352438,45;-60,6336333;-32,9694462;Leandro N. Alem & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ESPINILLO Y SEGUI,Rosario,Santa Fe,Argentina;5434642,77;6352254,52;-60,6991083;-32,9707615;Espinillo & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;JUAREZ CELMAN Y LA REPUBLICA,Rosario,Santa Fe,Argentina;5429533,37;6357877,7;-60,7533858;-32,9197076;Juárez Celman Bis & La República, S2006 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;RONDEAU Y WASHINGTON,Rosario,Santa Fe,Argentina;5435410,58;6359963,72;-60,6903906;-32,9012107;Washington & Bv. Rondeau, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;FRAGA Y VELEZ SARSFIELD,Rosario,Santa Fe,Argentina;5433511,9;6357204,26;-60,7108698;-32,9259948;Fraga Bis & Vélez Sársfield, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;CAMILO ALDAO 3300,Rosario,Santa Fe,Argentina;5435015,65;6352649,45;-60,6949456;-32,9669978;Camilo Aldao 3300, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;1 DE MAYO Y CORDOBA,Rosario,Santa Fe,Argentina;5441101,58;6354798,32;-60,6298766;-32,9481094;1 de Mayo & Córdoba, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;3 DE FEBRERO Y DORREGO,Rosario,Santa Fe,Argentina;5439143,48;6354487,45;-60,6508284;-32,9507917;Dorrego & 3 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y EVA PERON,Rosario,Santa Fe,Argentina;5432339,37;6356628,37;-60,875424;-33,016812;Urquiza & 25 de Mayo, Zavalla, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GENOVA 7600,Rosario,Santa Fe,Argentina;5432110,01;6358277,28;-60,7255723;-32,9163444;Av. Genova 7600, S2006 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SARMIENTO Y SEGUI,Rosario,Santa Fe,Argentina;5439579,82;6351353,9;-60,6464278;-32,9789904;Sarmiento & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;NEUQUEN Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433380,27;6355139,26;-60,7124688;-32,9445893;Neuquén & Av. Provincias Unidas, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;MAIPU Y SEGUI,Rosario,Santa Fe,Argentina;5439836,62;6351301,11;-60,6436276;-32,9796502;Maipú & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CORRIENTES Y PELLEGRINI,Rosario,Santa Fe,Argentina;5439684,94;6353853,84;-60,6450717;-32,9565759;Corrientes & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LINIERS Y PELLEGRINI,Rosario,Santa Fe,Argentina;5434708,36;6354745,94;-60,6982684;-32,9482542;Liniers & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;DORREGO Y E ZEBALLOS,Rosario,Santa Fe,Argentina;5439093,05;6354240,41;-60,6513769;-32,9530251;Zeballos & Dorrego, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BUENOS AIRES Y SAN LUIS,Rosario,Santa Fe,Argentina;5440776,85;6354585,41;-60,6333908;-32,9500002;San Luis & Buenos Aires, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MENDOZA 4600,Rosario,Santa Fe,Argentina;5435732,52;6355347,21;-60,6872953;-32,9429401;Mendoza 4600, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;JUAN JOSE PASO 5600,Rosario,Santa Fe,Argentina;5434445,07;6357903,24;-60,7008546;-32,9198624;Juan José Paso 5600, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CASTELLANOS Y DEAN FUNES,Rosario,Santa Fe,Argentina;5436202,62;6352448,03;-60,6824262;-32,9690115;Castellanos & Deán Funes, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y JORGE NEWERY,Rosario,Santa Fe,Argentina;5432107,5;6359164,94;-60,6653437;-32,9624955;Av. Ovidio Lagos 2501, S2000HYI Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MAIPU 3540,Rosario,Santa Fe,Argentina;5439837,73;6351381,45;-60,6435243;-32,9788537;Maipú 3540, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LIMA Y PTE PERON,Rosario,Santa Fe,Argentina;5435655,22;6353652,59;-60,6882148;-32,9580663;Lima & Av. Pres. Perón, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;CENTENO Y FRANCIA,Rosario,Santa Fe,Argentina;5436884,81;6351244,6;-60,6751503;-32,9799274;Centeno & Av. Francia, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;RODRIGUEZ Y SAN LORENZO,Rosario,Santa Fe,Argentina;5438452,33;6355628,24;-60,6581468;-32,9404476;Rodríguez & San Lorenzo, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BERMUDEZ Y REGIMIENTO 11,Rosario,Santa Fe,Argentina;5439934,11;6349189;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y 27 DE FEBRERO,Rosario,Santa Fe,Argentina;5432600,986;6353467,857;-60,6211404;-32,9699903;Bv. 27 de Febrero & Av. Circunvalación 25 de Mayo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALVEAR Y SAN JUAN,Rosario,Santa Fe,Argentina;5438696,35;6354881,98;-60,655647;-32,947215;Alvear & San Juan, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;OLAVARRIA,Rosario,Santa Fe,Argentina;;;-60,7046339;-32,9146804;Olavarría, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LARREA Y LEJARZA,Rosario,Santa Fe,Argentina;5434908,03;6352714,98;-60,696244;-32,9665387;Lejarza & Larrea, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALBERT SABIN Y JUAN JOSE PASO,Rosario,Santa Fe,Argentina;5435560,62;6357933,73;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA Y GRAL MOSCONI,Rosario,Santa Fe,Argentina;5435634,5;6350829,71;-60,6887804;-32,9836551;Mosconi & Bv. Avellaneda, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;BERMUDEZ Y HILARION DE LA QUINTANA,Rosario,Santa Fe,Argentina;5439942,49;6348953,27;-60,6426279;-33,0007422;Av Bermúdez & Hilarión de la Quintana, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GARAY,Rosario,Santa Fe,Argentina;;;-60,668841;-32,9702614;Garay, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CORRIENTES Y URIBURU,Rosario,Santa Fe,Argentina;5438900,46;6350038,36;-60,6537407;-32,9908367;Corrientes & Av. Uriburu, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MARIANO MORENO Y SAAVEDRA,Rosario,Santa Fe,Argentina;5438442,88;6351720,07;-60,6585042;-32,9757094;Saavedra & Mariano Moreno, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PROVINCIAS UNIDAS Y SORRENTO,Rosario,Santa Fe,Argentina;5433193,25;6359199,13;-60,7138682;-32,9080236;Av. Provincias Unidas & Av. Sorrento, S2006 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GARIBALDI Y LAPRIDA,Rosario,Santa Fe,Argentina;5439788,46;6350513,54;-60,6441792;-32,9866519;Garibaldi & Laprida, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CAFFERATA Y SAAVEDRA,Rosario,Santa Fe,Argentina;5436532,31;6352113,83;-60,678892;-32,9720471;Saavedra & Cafferata, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GARAY Y VALPARAISO,Rosario,Santa Fe,Argentina;5435592;6352708,75;-60,6889191;-32,9666409;Valparaiso & Garay, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ESTEBAN DE LUCA Y PAVON,Rosario,Santa Fe,Argentina;5440708,22;6349650,99;-60,6343921;-32,9944957;E. de Luca & Pavón, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LAMADRID,Rosario,Santa Fe,Argentina;;;-60,6642216;-32,9975939;Lamadrid, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GORRITI Y NICARAGUA,Rosario,Santa Fe,Argentina;5432523,21;6357351,09;-60,7214145;-32,9245738;Gorriti & Calle Nicaragua, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CAVIA Y FREYRE,Rosario,Santa Fe,Argentina;5433615,27;6360554,21;-60,7095293;-32,8957794;Cavia & Freyre, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CONSTITUCION Y ITUZAINGO,Rosario,Santa Fe,Argentina;5436672,45;6354076,3;-60,6772794;-32,9543473;Ituzaingo & Constitución, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;FRANCIA Y SEGUI,Rosario,Santa Fe,Argentina;5437015,88;6351881,28;-60,6738569;-32,9742199;Av. Francia & Bv. Seguí, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;JUAN JOSE PASO Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433251,09;6357831,13;-60,71359;-32,920869;Avenida Provincias Unidas 665 bis, 2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BUENOS AIRES Y MR ROSS,Rosario,Santa Fe,Argentina;5439880,76;6350228,69;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALVEAR Y SAN LUIS,Rosario,Santa Fe,Argentina;5438722,07;6355006,5;-60,6553457;-32,9460727;Alvear & San Luis, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;DEL HUERTO Y ENTRE RIOS,Rosario,Santa Fe,Argentina;5440250,82;6355939,4;-60,6388884;-32,9377896;Av. del Huerto & Entre Ríos, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;9 DE JULIO Y AVELLANEDA,Rosario,Santa Fe,Argentina;5436323,57;6354945,94;-60,6810459;-32,9464952;9 de Julio & Bv. Avellaneda, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;3 DE FEBRERO Y RIO DE JANEIRO,Rosario,Santa Fe,Argentina;5436217,84;6355090,3;-60,6821133;-32,9452076;Río de Janeiro & 3 de Febrero, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PELLEGRINI 1200,Rosario,Santa Fe,Argentina;5439929,66;6353780,08;-60,6426727;-32,9567185;Av. Pellegrini 1200, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LINIERS Y SAN JUAN,Rosario,Santa Fe,Argentina;5434676;6355576,97;-60,6985016;-32,9407043;Liniers & San Juan, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALSINA Y GABOTO,Rosario,Santa Fe,Argentina;5436128,08;6352727,7;-60,6832313;-32,9664993;Alsina & Gaboto, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PARAGUAY Y VIRASORO,Rosario,Santa Fe,Argentina;5439266,76;6352480;-60,6497527;-32,9688884;Virasoro & Paraguay, S2001 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CORRIENTES Y MENDOZA,Rosario,Santa Fe,Argentina;5439816,31;6354495,58;-60,6436304;-32,9507805;Corrientes & Mendoza, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;INTENDENTE LAMAS Y SORRENTO,Rosario,Santa Fe,Argentina;5435091.42;6359289.32;-60,693839;-32,9072228;Intendente Lamas & Av. Sorrento, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CASTAGNINO Y DARRAGUEIRA,Rosario,Santa Fe,Argentina;5435061,37;6360337,38;-60,6940695;-32,8978179;Castagnino & Darregueira, S2005 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;27 DE FEBRERO Y MATIENZO,Rosario,Santa Fe,Argentina;5435115,54;6353578,8;-60,6939776;-32,9587945;Matienzo & Bv. 27 de Febrero, S2010 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;JUAN PABLO II Y PTE PERON,Rosario,Santa Fe,Argentina;5433034,54;6352275,77;-60,6741429;-32,956478;Av. Pres. Perón 3461, S2003FYC Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;3;HUERTA GRANDE Y LOS COCOS,Rosario,Santa Fe,Argentina;5433739,92;6361879,36;-60,7081334;-32,883828;Los Cocos & Huerta Grande, S2005 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PASCO 6764,Rosario,Santa Fe,Argentina;5433332,31;6354445,77;-60,7129765;-32,9508801;Pasco 6764, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;AYOLAS Y JUAN MANUEL DE ROSAS,Rosario,Santa Fe,Argentina;5440275,83;6351475,91;-60,6389765;-32,9779997;Juan Manuel de Rosas & Ayolas, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CATAMARCA Y ENTRE RIOS,Rosario,Santa Fe,Argentina;5440194,77;6355674,38;-60,6394985;-32,9401562;Catamarca & Entre Ríos, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA 4600,Rosario,Santa Fe,Argentina;5435650,64;6349856,39;-60,633242;-33,0094365;Avellaneda 4600, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;3 DE FEBRERO Y ALEM,Rosario,Santa Fe,Argentina;5441103,14;6354095,67;-60,6299075;-32,9544497;3 de Febrero & Leandro N. Alem, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ADUANA Y GENOVA,Rosario,Santa Fe,Argentina;5427824;6358094,89;-60,7716104;-32,9176421;Aduana & Av. Genova, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MITRE Y URQUIZA,Rosario,Santa Fe,Argentina;5440274,03;6355390,28;-60,6386826;-32,9427965;Mitre & Urquiza, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GRAL SAVIO Y SAN MARTIN,Rosario,Santa Fe,Argentina;5439445,24;6349427,07;-60,6478868;-32,9964582;Savio & Av. San Martín, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;NUESTRA SRA DEL ROSARIO Y MORENO,Rosario,Santa Fe,Argentina;5438128,41;6348970,39;-60,653608;-32,9431529;Bv. Oroño 770, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ESPAÑA Y SEGUI,Rosario,Santa Fe,Argentina;5438797,6;6351514,67;-60,6547291;-32,9776681;España & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MATIENZO Y SAN LORENZO,Rosario,Santa Fe,Argentina;5435008,32;6356320,04;-60,694947;-32,9340265;San Lorenzo & Matienzo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;9 DE JULIO Y SAN NICOLAS,Rosario,Santa Fe,Argentina;5436957,71;6354814,26;-60,6742618;-32,9477385;9 de Julio & San Nicolás, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LAPRIDA Y SEGUI,Rosario,Santa Fe,Argentina;5439946,28;6351278,63;-60,6424283;-32,9797133;Laprida & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SUIPACHA Y URQUIZA,Rosario,Santa Fe,Argentina;5437970,45;6355865,03;-60,6632972;-32,9383062;Suipacha & Urquiza, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;REP DEL SALVADOR Y RUEDA,Rosario,Santa Fe,Argentina;5433343,39;6353115,65;-60,71296;-32,9631284;Republic del Salvador & Rueda, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MARIANO MORENO Y URQUIZA,Rosario,Santa Fe,Argentina;5439240,83;6355603,89;-60,6497137;-32,9407359;Mariano Moreno & Urquiza, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA Y LA VIA,Rosario,Santa Fe,Argentina;5436732,97;6356834,83;-60,6866253;-32,9688809;Bv. Avellaneda, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;27 DE FEBRERO Y OVIDIO LAGOS,Rosario,Santa Fe,Argentina;5437678,63;6353069,53;-60,6666947;-32,9635447;Av. Ovidio Lagos & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PELLEGRINI Y VERA MUJICA,Rosario,Santa Fe,Argentina;5437388,39;6354326,66;-60,6696826;-32,9520897;Vera Mujica & Av. Pellegrini, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;2106 Y BATTLE ORDOÑEZ,Rosario,Santa Fe,Argentina;5435765,42;6347894,45;-60,6873911;-33,0100402;Calle 2106 & Av. Battle Y Ordóñez, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;COULIN Y FRANCIA,Rosario,Santa Fe,Argentina;5436726,95;6350479,87;-60,6770363;-32,9867775;Coulin & Av. Francia, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BALCARCE Y SALTA,Rosario,Santa Fe,Argentina;5439194,93;6356019,63;-60,650194;-32,9369887;Balcarce & Salta, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SANTIAGO,Rosario,Santa Fe,Argentina;;;-60,656214;-32,9437905;Santiago, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y SAN MARTIN,Rosario,Santa Fe,Argentina;5439056,55;6347208,15;-60,6520208;-33,0157223;Av. San Martín & 25 de Mayo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LAPRIDA Y SARMIENTO,Rosario,Santa Fe,Argentina;;;-60,8844966;-33,0211415;Sarmiento & Laprida, Zavalla, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;JOSE MERROSO Y JUAN B JUSTO,Rosario,Santa Fe,Argentina;;;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ESPAÑA Y PELLEGRINI,Rosario,Santa Fe,Argentina;5439296,28;6353933,58;-60,6492069;-32,9557338;España & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;OVIDIO LAGOS Y URIBURU,Rosario,Santa Fe,Argentina;5437062,95;6349957,47;-60,6733648;-32,9915803;Av. Ovidio Lagos & Av. Uriburu, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y URIBURU,Rosario,Santa Fe,Argentina;5434425,19;6349866,32;-60,6226047;-32,9889576;Av. Uriburu & Av. Circunvalación 25 de Mayo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SIN DATOS,Rosario,Santa Fe,Argentina;;;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BOUCHARD Y GAZCON,Rosario,Santa Fe,Argentina;5431923,45;6361156,17;-60,7275838;-32,890287;Gazcon & Bv. Bouchard, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y PELLEGRINI,Rosario,Santa Fe,Argentina;54.324.812.418.575;63.546.621.871.275;-60,6557083;-33,0323029;Av. Pellegrini & 25 de Mayo, Villa Gdor. Galvez, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CORRIENTES Y RIOJA,Rosario,Santa Fe,Argentina;5439907,41;6354932,11;-60,6426235;-32,9467996;Rioja & Corrientes, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BATTLE ORDOÑEZ Y OROÑO,Rosario,Santa Fe,Argentina;5437889,55;6347976,22;-60,6627864;-33,0099343;Av Batlle y Ordoñez y Bv Oroño, City Center, S2000DSI Rosario, Argentina
2016;Julio;12:00 a 17:59;1;DEAN FUNES Y ENTRE RIOS,Rosario,Santa Fe,Argentina;5439395,65;6351789,4;-60,6482969;-32,9751269;Deán Funes & Entre Ríos, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;PTE PERON Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433484,76;6352547,61;-60,7114245;-32,9680483;Av. Provincias Unidas & Av. Pres. Perón, S2010 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CORRIENTES Y OCAMPO,Rosario,Santa Fe,Argentina;5439474,8;6352835,67;-60,647378;-32,9657063;Ocampo & Corrientes, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ESPAÑA 1300,Rosario,Santa Fe,Argentina;5439381,46;6354426,51;-60,6481172;-32,9512841;España 1300, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;3 DE FEBRERO Y SERVANDO BAYO,Rosario,Santa Fe,Argentina;5435835,25;6355168,94;-60,6861645;-32,9444712;Servando Bayo & 3 de Febrero, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CONSTITUCION Y GARAY,Rosario,Santa Fe,Argentina;5436356,01;6352548,3;-60,6807645;-32,9681109;Constitución & Garay, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CALLAO Y SANTA FE,Rosario,Santa Fe,Argentina;5438304,5;6355551,16;-60,6597147;-32,9411571;Callao & Sta Fe, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;ENTRE RIOS Y SEGUI,Rosario,Santa Fe,Argentina;5439317,54;6351407,85;-60,6491924;-32,9786761;Entre Ríos & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA Y JUAN JOSE PASO,Rosario,Santa Fe,Argentina;5436946,73;6357992,77;-60,6740043;-32,9190407;Juan José Paso & Bv. Avellaneda Bis, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SAAVEDRA Y TTE AGNETA,Rosario,Santa Fe,Argentina;5434680,7;6352389,98;-60,6987336;-32,9694786;Tte. Agneta & Saavedra, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MINETTI Y TTE AGNETA,Rosario,Santa Fe,Argentina;5434501,09;6356984,86;-60,7002878;-32,9280459;Minetti & Tte. Agneta Bis, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA Y PTE QUINTANA,Rosario,Santa Fe,Argentina;5435665,31;6351760,32;-60,6881807;-32,9752207;Pres. Quintana & Bv. Avellaneda, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALEM Y DEAN FUNES,Rosario,Santa Fe,Argentina;5440580,99;6351545,71;-60,6356602;-32,9774022;Deán Funes & Leandro N. Alem, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALVAREZ CONDARCO Y LA REPUBLICA,Rosario,Santa Fe,Argentina;5429311,66;6357869,61;-60,7560113;-32,9197803;Álvarez Condarco Bis & La República, S2006 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ESCALADA,Rosario,Santa Fe,Argentina;;;-60,6887831;-32,9103907;Escalada, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;DORREGO Y SAN LORENZO,Rosario,Santa Fe,Argentina;5439341,51;6355446,2;-60,6486401;-32,9421758;Dorrego & San Lorenzo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CAFFERATA Y VIAMONTE,Rosario,Santa Fe,Argentina;5436822,25;6353513,9;-60,6757164;-32,9594356;Viamonte & Cafferata, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LUIS CARBALLO 101,Rosario,Santa Fe,Argentina;5437847,89;6357429,03;-60,663659;-32,9243905;Luis Cándido Carballo 101, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GARZON Y RIVERO,Rosario,Santa Fe,Argentina;5434159,27;6351793,43;-60,7042985;-32,9748236;Rivero & Garzón, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;RIOJA Y SUIPACHA,Rosario,Santa Fe,Argentina;5437864,55;6355352,6;-60,6645464;-32,9429068;Suipacha & Rioja, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;G COLOMBRES Y RIVAROLA,Rosario,Santa Fe,Argentina;5432243;6352735,91;-60,7247854;-32,9662032;Dr. G. Colombres & Av. Rivarola, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CASIANO CASAS Y COMERCIO,Rosario,Santa Fe,Argentina;5434722,13;6359456,74;-60,697781;-32,9057739;Comercio & Av. Casiano Casas, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y ESPAÑA,Rosario,Santa Fe,Argentina;5438628,72;6347253,34;-60,7149672;-32,8412316;España & 25 de Mayo, Granadero Baigorria, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALSINA 2800,Rosario,Santa Fe,Argentina;5436191,26;6353106,74;-60,682341;-32,9630783;Alsina 2800, Rosario, Santa Fe, Argentina
